log_size,num_log_yes,99%_latency,execute_phase (in us),average_latency,ZIPF_THETA,bytes_received,int_aborts_maat_resolve_failure,cache,prepare_phase_1 (in us),num_aborts_restart,90%_latency,num_cache_misses,NUM_SERVER_THREADS,num_cache_remove,num_home_txn,time_waiting_for_job,Throughput,time_write_queue,time_read_queue,num_aborts_execute,int_aborts_ws2,dummy_bytes_sent,PERC_REMOTE,num_cache_evictions,LOG_TIMEOUT,commit_phase (in us),time_send_msg,average_distributed_latency,CC (index) (in us),CC_ALG,time_abort_queue,int_urgentwrite,num_aborts_terminate,num_local_hits,time_input_idle,time_debug6,time_debug7,time_debug4,time_debug5,time_debug2,time_debug3,time_debug1,int_aborts_maat_resolve_no_feasibles,LOG_NODE,int_saved_by_hist,int_debug5,int_aborts_rs3,int_aborts_rs2,int_aborts_rs1,int_debug4,run_time,logic (in us),time_recv_msg,num_cache_hits,int_aborts_ws1,95%_latency,max_latency,num_aborts_signal,num_aborts_ws,bytes_sent,time_read_input_queue,average_local_latency,num_ro_read,int_aborts_maat_empty_interval_after_adjustment,num_remote_readonly_txn,time_idle,num_aborts_remote,network (in us),num_remote_txn,int_debug6,num_cache_reads,num_ro_check,int_debug3,int_debug2,int_debug1,num_cache_bypass,num_local_txn,int_aborts_maat_adjust_others_failure,time_process_txn,int_inevitable,lock_phase (in us),num_cache_inserts,network_log (in us),COMMIT_ALG,num_cache_updates,total_log_yes (in us),num_renew_success,int_possibMVCC,wait (in us),num_waits,num_renew_failure,num_rw_check,time_wait_buffer,READ_PERC,time_write_output_queue,CC (row) (in us),num_aborts_rs,num_renew,num_no_need_to_renewal,num_remote_write_txn,num_commits,abort (in us),num_renewals,num_rw_read,num_aborts,time_output_idle,prepare_phase_2 (in us),num_pre_aborts
0,8223,0.005142,310.13,0.00288315,0,0.0122213,0,0,2571.8,4,0.00371214,0,25,0,8223,0,8192.92,0.0235987,0.336911,4,0,0,0.05,0,1000,0.808705,0.167766,0.00334068,135.423,WAIT_DIE,0.0017858,0,0,0,1.29268,0,0.0187176,0.00949734,0,0,0,0,0,false,0,0,0,0,0,0,25.0918,150.241,0.141489,0,0,0.00386324,0.0194038,0,2,0.0797676,0.698318,0.00228356,0,0,1860,19.629,0,1341.88,4720,0,0,0,0,4,12951,0,3559,0,1.52874,0,0,0,1386.78,ONE_PC,0,2182.67,0,0,0,0,0,0,0.732024,0.5,0.0170275,0,2,0,0,2804,8223,0.271176,0,0,4,0.77591,0.137751,0
0,8145,0.00666027,324.845,0.00301672,0,0.0120074,0,0,2690.16,10,0.00392187,0,26,0,8145,0,8116.37,0.022768,0.328212,10,0,0,0.05,0,1000,0.830103,0.146666,0.00355251,33.0916,WAIT_DIE,0.00345793,0,0,0,1.43944,0,0.0179967,0.00837731,0,0,0,0,0,false,0,0,0,0,0,0,26.0917,99.2066,0.147393,0,0,0.00414192,0.0193901,0,0,0.0787333,0.695455,0.00231449,0,0,1851,20.9376,0,1436.07,4575,0,0,0,0,12,12726,0,3525,0,1.06877,0,0,0,1483.47,ONE_PC,0,2316.51,0,0,0,0,0,0,0.763024,0.5,0.0159959,0,12,0,0,2769,8145,0.740334,0,0,10,0.80503,0.142084,0
0,7952,0.0135961,421.849,0.00321325,0,0.0118353,0,0,2789.68,9,0.00389422,0,27,0,7952,0,7924.58,0.0235032,0.288664,9,0,0,0.05,0,1000,0.905017,0.127662,0.00374343,185.692,WAIT_DIE,0.00363855,0,0,0,1.28922,0,0.0190353,0.00679943,0,0,0,0,0,false,0,0,0,0,0,0,27.0934,202.223,0.129615,0,0,0.00401362,0.0419918,0,8,0.0771296,0.761523,0.0025175,0,0,1807,20.9789,0,1511.81,4602,0,0,0,0,9,12559,0,3439,0,1.95832,0,0,0,1541.2,ONE_PC,0,2430.24,0,0,0,0,0,0,0.769429,0.5,0.0187163,0,1,0,0,2706,7952,0.655193,0,0,9,0.803266,0.159141,0
0,8763,0.00688659,352.561,0.0029896,0,0.0128321,0,0,2635.44,8,0.00373949,0,28,0,8763,0,8736.88,0.0248417,0.325833,8,0,0,0.05,0,1000,0.788978,0.168564,0.00356866,28.0481,WAIT_DIE,0.00479187,0,0,0,1.31276,0,0.0196598,0.00912221,0,0,0,0,0,false,0,0,0,0,0,0,28.0837,89.7568,0.15678,0,0,0.00418585,0.0407231,0,0,0.084703,0.755643,0.00223961,0,0,2000,22.5696,0,1467.72,4941,0,0,0,0,8,13708,0,3818,0,1.06384,0,0,0,1464.12,ONE_PC,0,2289.51,0,0,0,0,0,0,0.812427,0.5,0.0168118,0,8,0,0,2945,8763,0.659939,0,0,8,0.782496,0.14305,0
0,7573,0.0188477,545.613,0.00346468,0,0.0111251,0,0,2916.46,8,0.00392984,0,29,0,7573,0,7342.1,0.0212251,0.368998,5,0,0,0.05,0,1000,1.29922,0.157852,0.00407881,77.9597,WAIT_DIE,0.00305456,0,0,0,1.48458,0,0.016638,0.00786227,0,0,0,0,0,false,0,0,0,0,0,0,29.912,94.9633,0.131104,0,0,0.00519555,0.0658632,0,6,0.0731556,0.922714,0.00266735,0,0,1724,23.5499,3,1842.42,4278,0,0,0,1,12,11862,0,3295,0,0.994,0,0,0,1686.63,ONE_PC,0,2631.23,0,0,0.365974,1,0,0,0.955733,0.5,0.0141298,0,6,0,0,2554,7573,1.18383,0,0,8,0.68384,0.128547,0
0,8952,0.00669747,347.672,0.00316145,0,0.0132007,0,0,2812.39,6,0.0040216,0,30,0,8952,0,8766.81,0.0258867,0.331852,6,0,0,0.05,0,1000,0.85636,0.173006,0.00373966,33.6873,WAIT_DIE,0.00188564,0,0,0,1.19002,0,0.0203586,0.00941534,0,0,0,0,0,false,0,0,0,0,0,0,30.6337,111.776,0.160598,0,0,0.00425822,0.020403,0,3,0.0866753,0.891634,0.0024056,0,0,2051,24.1586,0,1488.49,5076,0,0,0,0,6,14036,0,3880,0,1.35054,0,0,0,7.6775e+07,ONE_PC,0,2471.35,0,0,0,0,0,0,0.940958,0.5,0.0178294,0,3,0,0,3021,8952,0.374264,0,0,6,0.790867,0.151044,0
,,,,,0,,,,,,,,31,,,,,,,,,,0.05,,1000,,,,,WAIT_DIE,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONE_PC,,,,,,,,,,0.5,,,,,,,,,,,,,,
0,7912,0.00617793,322.191,0.00299276,0,0.0117151,0,0,2669.32,1,0.00386363,0,25,0,7912,0,7894.32,0.0202304,0.318575,1,0,0,0.05,0,1000,0.696892,0.152156,0.00358909,18.6739,WAIT_DIE,0.00040294,0,0,0,1.44677,0,0.0175335,0.00730698,0,0,0,0,0,false,0,0,0,0,0,0,25.056,56.6099,0.107427,0,0,0.00403896,0.0538334,0,1,0.0765545,0.656047,0.00220991,0,0,1788,20.486,0,1465.33,4482,0,0,0,0,1,12401,0,3421,0,0.667864,0,0,0,1407.61,ONE_PC,0,2204.84,0,0,0,0,0,0,0.734555,0.5,0.0135149,0,0,0,0,2703,7912,0.449404,0,0,1,0.802768,0.103928,0
0,8571,0.00593032,335.224,0.00285105,0,0.0126612,0,0,2514.32,5,0.00366566,0,26,0,8571,0,8541.32,0.0245696,0.295192,5,0,0,0.05,0,1000,0.858579,0.162939,0.00337413,40.226,WAIT_DIE,0.00363471,0,0,0,1.46035,0,0.0206485,0.00888145,0,0,0,0,0,false,0,0,0,0,0,0,26.0903,129.376,0.142594,0,0,0.00391849,0.0269194,0,0,0.082973,0.723531,0.0021657,0,0,1946,20.6014,0,1384.39,4870,0,0,0,0,8,13448,0,3710,0,1.41829,0,0,0,1359.07,ONE_PC,0,2130.17,0,0,0,0,0,0,0.743881,0.5,0.0182116,0,8,0,0,2915,8571,0.515068,0,0,5,0.79038,0.13905,0
0,8025,0.0132452,443.988,0.00316854,0,0.0118167,0,0,2721.03,25,0.00384267,0,27,0,8025,0,7890.88,0.0240587,0.386449,25,0,0,0.05,0,1000,0.820413,0.2106,0.00375871,159.38,WAIT_DIE,0.00769003,0,0,0,1.23962,0,0.0192383,0.0125098,0,0,0,0,0,false,0,0,0,0,0,0,27.4589,173.682,0.13915,0,0,0.00399315,0.067659,0,0,0.0776709,0.777408,0.00240438,0,0,1817,21.2419,0,1559.54,4537,0,0,0,0,25,12579,0,3497,0,1.69522,0,0,0,1476.59,ONE_PC,0,2307.35,0,0,0,0,0,0,0.835461,0.5,0.016763,0,25,0,0,2711,8025,2.56353,0,0,25,0.691501,0.136123,0
0,8662,0.00615078,332.801,0.00306658,0,0.0127829,0,0,2731.53,13,0.0038866,0,28,0,8662,0,8634.57,0.0245663,0.329681,13,0,0,0.05,0,1000,0.867465,0.179586,0.00355083,39.9914,WAIT_DIE,0.00473938,0,0,0,1.54607,0,0.019278,0.0106595,0,0,0,0,0,false,0,0,0,0,0,0,28.089,131.915,0.150409,0,0,0.0041338,0.00781545,0,1,0.0838261,0.76766,0.00243019,0,0,1976,22.3602,0,1411.98,4899,0,0,0,1,13,13580,0,3743,0,1.46127,0,0,0,1547.08,ONE_PC,0,2421.76,0,0,0.0432384,1,0,0,0.802922,0.5,0.0173959,0,12,0,0,2943,8662,1.24267,0,0,13,0.763745,0.145295,0
0,8087,0.0181088,515.74,0.00339486,0,0.0119534,0,0,2877.85,2,0.00394859,0,29,0,8087,0,8060.02,0.0242538,0.326919,2,0,0,0.05,0,1000,0.911354,0.168486,0.004031,180.089,WAIT_DIE,0.00139975,0,0,0,1.23001,0,0.0191205,0.0092628,0,0,0,0,0,false,0,0,0,0,0,0,29.0971,194.951,0.150146,0,0,0.00408231,0.0876124,0,2,0.078264,0.786789,0.00256116,0,0,1858,22.7842,0,1620.94,4617,0,0,0,0,2,12725,0,3500,0,1.9063,0,0,0,1583.43,ONE_PC,0,2486.01,0,0,0,0,0,0,0.821304,0.5,0.0176378,0,0,0,0,2729,8087,0.210562,0,0,2,0.776309,0.148287,0
0,8991,0.00577574,325.43,0.00316293,0,0.0132826,0,0,2834.87,22,0.0040318,0,30,0,8991,0,8962.99,0.0295668,0.336266,18,0,0,0.05,0,1000,0.873941,0.163802,0.00367609,34.0762,WAIT_DIE,0.00762243,0,0,0,1.18583,0,0.0241544,0.0110603,0,0,0,0,0,false,0,0,0,0,0,0,30.0937,108.906,0.156726,0,0,0.00419978,0.019581,0,0,0.0871345,0.828057,0.00249427,0,0,2053,24.2277,4,1437.01,5125,0,0,0,0,18,14120,0,3904,0,1.29634,0,0,0,1619.46,ONE_PC,0,2543,0,0,0,0,0,0,0.850595,0.5,0.0181682,0,18,0,0,3034,8991,1.61372,0,0,22,0.775979,0.146155,0
,,,,,0,,,,,,,,31,,,,,,,,,,0.05,,1000,,,,,WAIT_DIE,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONE_PC,,,,,,,,,,0.5,,,,,,,,,,,,,,
0,1015,0.00472955,220.334,0.00190096,0,0.00145836,0,0,1679.88,0,0.00264564,0,2,0,1015,0,1013.64,0.00340886,0.159294,0,0,0,0.05,0,1000,0.672867,0.0199362,0.00213316,62.4805,WAIT_DIE,0,0,0,0,1.56934,0,0.00297253,0.000843031,0,0,0,0,0,false,0,0,0,0,0,0,2.00268,165.923,0.0303887,0,0,0.00313549,0.00621454,0,0,0.00983938,0.065753,0.00162303,0,0,220,1.47309,0,768.92,537,0,0,0,0,0,1552,0,462,0,0.19416,0,0,0,938.976,ONE_PC,0,1435.77,0,0,0,0,0,0,0.0614661,0.5,0.00282853,0,0,0,0,333,1015,0,0,0,0,0.901125,0.071932,0
0,1839,0.00565282,173.765,0.00210416,0,0.00271324,0,0,1929.81,0,0.00332218,0,4,0,1839,0,1829.1,0.00433066,0.20193,0,0,0,0.05,0,1000,0.504454,0.0334358,0.00237097,77.106,WAIT_DIE,0,0,0,0,1.2795,0,0.00374942,0.00126996,0,0,0,0,0,false,0,0,0,0,0,0,4.02165,90.5304,0.0275025,0,0,0.00402944,0.00758595,0,0,0.0179331,0.109391,0.0017704,0,0,409,3.11518,0,800.907,1038,0,0,0,0,0,2877,0,817,0,0.20357,0,0,0,1053.57,ONE_PC,0,1648.27,0,0,0,0,0,0,0.134589,0.5,0.00398479,0,0,0,0,613,1839,0,0,0,0,0.918622,0.0831881,0
0,3215,0.0057294,218.512,0.00239278,0,0.00487259,0,0,2172.87,2,0.0033329,0,8,0,3215,0,3207.59,0.00952046,0.236967,2,0,0,0.05,0,1000,0.585453,0.0592189,0.00271202,30.8141,WAIT_DIE,0.00121303,0,0,0,1.94276,0,0.00842012,0.00213389,0,0,0,0,0,false,0,0,0,0,0,0,8.01848,94.4091,0.0638389,0,0,0.00415686,0.00903779,0,2,0.0313635,0.195614,0.00196122,0,0,736,6.27781,0,985.116,1845,0,0,0,0,2,5065,0,1367,0,0.378728,0,0,0,1171.46,ONE_PC,0,1842.11,0,0,0,0,0,0,0.264318,0.5,0.00580893,0,0,0,0,1112,3215,0.722131,0,0,2,0.906172,0.0921969,0
0,4663,0.00515479,221.771,0.00246975,0,0.00697213,0,0,2246.96,2,0.00335481,0,12,0,4663,0,4654.17,0.0131829,0.286703,2,0,0,0.05,0,1000,0.64607,0.0890541,0.0028354,29.2455,WAIT_DIE,0.000968345,0,0,0,1.80991,0,0.0114691,0.0043273,0,0,0,0,0,false,0,0,0,0,0,0,12.0228,88.2665,0.0734664,0,0,0.00385212,0.00944497,0,0,0.0452047,0.282437,0.00198754,0,0,1080,9.4534,0,1072.15,2663,0,0,0,0,4,7326,0,2011,0,0.527211,0,0,0,1191.12,ONE_PC,0,1870.64,0,0,0,0,0,0,0.399968,0.5,0.0101015,0,4,0,0,1572,4663,0.260008,0,0,2,0.870182,0.109071,0
0,5853,0.00500597,213.232,0.00262808,0,0.00865808,0,0,2413.71,4,0.00358692,0,16,0,5853,0,5817.86,0.0137737,0.256523,4,0,0,0.05,0,1000,0.704394,0.0921538,0.00310286,12.1393,WAIT_DIE,0.00171494,0,0,0,1.40082,0,0.0117269,0.00415589,0,0,0,0,0,false,0,0,0,0,0,0,16.0966,30.3546,0.0782757,0,0,0.003904,0.0183318,0,4,0.056473,0.42872,0.00200925,0,0,1358,13.1682,0,1180.46,3306,0,0,0,0,4,9162,0,2541,0,0.313066,0,0,0,1233.25,ONE_PC,0,1929.33,0,0,0,0,0,0,0.484455,0.5,0.0126598,0,0,0,0,1954,5853,0.348964,0,0,4,0.879779,0.0884813,0
0,7066,0.00472779,258.998,0.00269699,0,0.0104789,0,0,2436.48,4,0.00357013,0,20,0,7066,0,7048.36,0.0205473,0.329825,4,0,0,0.05,0,1000,0.765515,0.154832,0.00310782,35.3583,WAIT_DIE,0.00282137,0,0,0,1.09522,0,0.0161133,0.00851005,0,0,0,0,0,false,0,0,0,0,0,0,20.0501,113.517,0.131056,0,0,0.00370649,0.00741381,0,0,0.0683603,0.510347,0.00215791,0,0,1619,15.8072,0,1213.68,3990,0,0,0,0,4,11054,0,3056,0,1.02234,0,0,0,1321.3,ONE_PC,0,2067.07,0,0,0,0,0,0,0.619031,0.5,0.0154158,0,4,0,0,2391,7066,0.607356,0,0,4,0.792785,0.144724,0
0,7838,0.00561263,299.618,0.00289475,0,0.0116582,0,0,2593.32,10,0.00378223,0,24,0,7838,0,7810.08,0.0235342,0.335111,10,0,0,0.05,0,1000,0.795679,0.135201,0.00337006,34.869,WAIT_DIE,0.00328551,0,0,0,1.4947,0,0.020831,0.00895059,0,0,0,0,0,false,0,0,0,0,0,0,24.0858,111.994,0.108627,0,0,0.00396263,0.0169,0,7,0.0758964,0.631933,0.00226655,0,0,1786,19.1877,0,1359.7,4462,0,0,0,0,10,12308,0,3376,0,1.14195,0,0,0,1422.5,ONE_PC,0,2232.32,0,0,0,0,0,0,0.717751,0.5,0.0158977,0,3,0,0,2676,7838,0.880121,0,0,10,0.815808,0.137924,0
0,8545,0.00621018,367.243,0.00303218,0,0.0125371,0,0,2663.59,2,0.00379027,0,28,0,8545,0,8379.6,0.022799,0.360905,2,0,0,0.05,0,1000,0.868473,0.162588,0.00356515,36.8184,WAIT_DIE,0.000719942,0,0,0,1.3617,0,0.0185877,0.00942709,0,0,0,0,0,false,0,0,0,0,0,0,28.5527,120.15,0.150497,0,0,0.00408001,0.0484415,0,0,0.0825476,0.828666,0.00233395,0,0,1948,22.4706,0,1519.75,4772,0,0,0,0,2,13318,0,3699,0,1.32616,0,0,0,1494.29,ONE_PC,0,2328.8,0,0,0,0,0,0,0.875468,0.5,0.01814,0,2,0,0,2898,8545,0.338281,0,0,2,0.753084,0.136792,0
0,622,0.00716521,268.418,0.00258953,0,0.00091206,0,0,1845.8,0,0.00420031,0,2,0,622,0,619.21,0.00147452,0.157723,0,0,0,0.05,0,1000,475.179,0.0128503,0.00318727,110.465,WAIT_DIE,0,0,0,0,2.88747,0,0.00126504,0.00035462,0,0,0,0,0,false,0,0,0,0,0,0,2.00901,228.56,0.027349,0,0,0.00524007,0.0110892,0,0,0.00604945,0.0656471,0.00185466,0,0,136,1.4986,0,1380.75,351,0,0,0,0,0,1390,0,279,0,0.161526,0,0,0,924.837,TWO_PC,0,1594.15,0,0,0,0,0,0,0.0641984,0.5,0.00121248,0,0,0,0,207,622,0,0,0,0,0.913745,0.132378,0
0,1320,0.0059838,186.677,0.00242074,0,0.00194682,0,0,1737.49,0,0.00379909,0,4,0,1320,0,1312.77,0.00336119,0.209877,0,0,0,0.05,0,1000,496.465,0.0243286,0.00301649,36.4566,WAIT_DIE,0,0,0,0,2.65236,0,0.00294115,0.000989522,0,0,0,0,0,false,0,0,0,0,0,0,4.02201,118.786,0.0374631,0,0,0.00456582,0.00955384,0,0,0.0128503,0.113307,0.00164648,0,0,304,3.12565,0,1286.98,744,0,0,0,0,0,2947,0,574,0,0.189315,0,0,0,908.636,TWO_PC,0,1534.4,0,0,0,0,0,0,0.134601,0.5,0.00248902,0,0,0,0,442,1320,0,0,0,0,0.926487,0.11253,0
0,2335,0.00733635,226.812,0.00270879,0,0.00359032,0,0,1910.03,0,0.0045322,0,8,0,2335,0,2327.84,0.00784665,0.256775,0,0,0,0.05,0,1000,571.796,0.0444063,0.00334436,49.0108,WAIT_DIE,0,0,0,0,2.01053,0,0.00699894,0.00169111,0,0,0,0,0,false,0,0,0,0,0,0,8.02462,162.117,0.0621999,0,0,0.00497792,0.012799,0,0,0.0227189,0.196471,0.00181124,0,0,541,6.2253,0,1516.76,1371,0,0,0,0,0,5362,0,968,0,0.4507,0,0,0,962.594,TWO_PC,0,1641.91,0,0,0,0,0,0,0.261488,0.5,0.00421612,0,0,0,0,826,2335,0,0,0,0,0.917914,0.152717,0
0,3373,0.00647844,233.294,0.00287364,0,0.00514026,0,0,2044.84,1,0.0049457,0,12,0,3373,0,3356.71,0.0116609,0.2641,1,0,0,0.05,0,1000,595.143,0.0599704,0.00359692,36.5925,WAIT_DIE,0.00051072,0,0,0,1.2723,0,0.0104299,0.00321128,0,0,0,0,0,false,0,0,0,0,0,0,12.0582,119.351,0.0534829,0,0,0.00512268,0.00859601,0,0,0.0326997,0.294278,0.0018728,0,0,791,9.55387,0,1567.3,1965,0,0,0,2,1,7677,0,1415,0,0.510701,0,0,0,1014.16,TWO_PC,0,1716.78,0,0,1.50251,2,0,0,0.383717,0.5,0.0104745,0,1,0,0,1167,3373,0.200476,0,0,1,0.911109,0.158083,0
0,4177,0.00694962,215.236,0.00309301,0,0.0062738,0,0,2257.1,0,0.00513216,0,16,0,4177,0,4155.36,0.0109852,0.261552,0,0,0,0.05,0,1000,620.489,0.0663071,0.00392836,30.507,WAIT_DIE,0,0,0,0,1.58181,0,0.00953916,0.00337128,0,0,0,0,0,false,0,0,0,0,0,0,16.0833,92.936,0.0773344,0,0,0.00548146,0.0186218,0,0,0.0403045,0.385761,0.00198339,0,0,957,12.8532,0,1685.81,2376,0,0,0,0,0,9402,0,1794,0,0.503903,0,0,0,1105.93,TWO_PC,0,1872.33,0,0,0,0,0,0,0.528855,0.5,0.0104303,0,0,0,0,1426,4177,0,0,0,0,0.907142,0.180011,0
0,5059,0.00699992,253.961,0.0031898,0,0.0076283,0,0,2295.99,2,0.00517718,0,20,0,5059,0,5030.34,0.0152411,0.337457,2,0,0,0.05,0,1000,637.904,0.10826,0.00401563,137.678,WAIT_DIE,0.000954135,0,0,0,0.995573,0,0.0119319,0.0060798,0,0,0,0,0,false,0,0,0,0,0,0,20.114,153.113,0.101651,0,0,0.00541392,0.0115824,0,0,0.0489696,0.511114,0.00207873,0,0,1159,15.8661,0,1751.84,2911,0,0,0,0,2,11469,0,2157,0,0.951992,0,0,0,1129.26,TWO_PC,0,1926.36,0,0,0,0,0,0,0.638481,0.5,0.0121174,0,2,0,0,1743,5059,1.77009,0,0,2,0.851066,0.172701,0
0,5626,0.00738954,294.704,0.00341858,0,0.00832582,0,0,2439.57,0,0.00543129,0,24,0,5626,0,5528.45,0.0161546,0.333334,0,0,0,0.05,0,1000,684.076,0.108406,0.00437691,49.0994,WAIT_DIE,0,0,0,0,1.57681,0,0.0132183,0.00678441,0,0,0,0,0,false,0,0,0,0,0,0,24.4235,153.497,0.101031,0,0,0.00583539,0.0390912,0,0,0.0543216,0.650112,0.00216453,0,0,1262,19.189,0,1929.82,3176,0,0,0,0,0,12650,0,2437,0,1.08497,0,0,0,1210.63,TWO_PC,0,2042.69,0,0,0,0,0,0,0.763847,0.5,0.0140775,0,0,0,0,1927,5626,0,0,0,0,0.863831,0.226802,0
